Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station,Long,Lat,Station
-98.65638733,19.11701202,276.697052,-99.52338409,19.53956604,276.9704895,-99.19944763,19.26997375,286.3160706,-99.17086792,19.44975281,288.2737122,-99.6567688,20.39026642,284.7953796,-99.16133881,18.88278961,294.1170349,-98.7230835,20.19367218,280.4278564,-99.31378174,19.0539856,279.9224854,-99.77109528,19.11701202,274.1982727,-98.63733673,19.09900665,275.1651917,-99.2661438,19.52160645,286.0873718,-99.07559204,18.9458847,290.4924927,-99.24708557,19.0539856,280.8624878,-99.10417938,19.38685608,288.6037598
-98.65638733,19.11701202,276.1338196,-99.52338409,19.53956604,276.6955872,-99.19944763,19.26997375,285.4815674,-99.17086792,19.44975281,287.965332,-99.6567688,20.39026642,284.3269958,-99.16133881,18.88278961,293.421814,-98.7230835,20.19367218,280.260437,-99.31378174,19.0539856,279.3587341,-99.77109528,19.11701202,273.9327087,-98.63733673,19.09900665,275.2999268,-99.2661438,19.52160645,285.492157,-99.07559204,18.9458847,289.7341919,-99.24708557,19.0539856,280.4734802,-99.10417938,19.38685608,288.0531311
-98.65638733,19.11701202,275.7581787,-99.52338409,19.53956604,276.2636719,-99.19944763,19.26997375,285.1963196,-99.17086792,19.44975281,287.6389771,-99.6567688,20.39026642,283.9799805,-99.16133881,18.88278961,292.8921814,-98.7230835,20.19367218,280.1264954,-99.31378174,19.0539856,278.9312744,-99.77109528,19.11701202,273.715332,-98.63733673,19.09900665,274.7984314,-99.2661438,19.52160645,285.0969238,-99.07559204,18.9458847,289.1075745,-99.24708557,19.0539856,279.369812,-99.10417938,19.38685608,287.6841736
-98.65638733,19.11701202,276.0785828,-99.52338409,19.53956604,277.2654114,-99.19944763,19.26997375,285.2135315,-99.17086792,19.44975281,287.6531982,-99.6567688,20.39026642,286.848938,-99.16133881,18.88278961,292.7637939,-98.7230835,20.19367218,280.1247559,-99.31378174,19.0539856,283.2415161,-99.77109528,19.11701202,274.7231445,-98.63733673,19.09900665,278.0143433,-99.2661438,19.52160645,285.2418213,-99.07559204,18.9458847,291.0465393,-99.24708557,19.0539856,283.1805725,-99.10417938,19.38685608,287.727356
-98.65638733,19.11701202,277.6276855,-99.52338409,19.53956604,278.999939,-99.19944763,19.26997375,285.7360535,-99.17086792,19.44975281,288.151947,-99.6567688,20.39026642,288.4012451,-99.16133881,18.88278961,293.835907,-98.7230835,20.19367218,280.3964539,-99.31378174,19.0539856,285.5363464,-99.77109528,19.11701202,276.059906,-98.63733673,19.09900665,279.5493774,-99.2661438,19.52160645,286.0557251,-99.07559204,18.9458847,293.0200806,-99.24708557,19.0539856,285.0403442,-99.10417938,19.38685608,288.2945251
-98.65638733,19.11701202,278.3682251,-99.52338409,19.53956604,280.4319763,-99.19944763,19.26997375,286.4934387,-99.17086792,19.44975281,288.5521851,-99.6567688,20.39026642,289.8544006,-99.16133881,18.88278961,295.3507996,-98.7230835,20.19367218,281.2533875,-99.31378174,19.0539856,287.2778015,-99.77109528,19.11701202,277.3527222,-98.63733673,19.09900665,280.5462646,-99.2661438,19.52160645,287.2004395,-99.07559204,18.9458847,294.8052368,-99.24708557,19.0539856,286.6124878,-99.10417938,19.38685608,289.1660156
-98.65638733,19.11701202,278.8316956,-99.52338409,19.53956604,281.7004089,-99.19944763,19.26997375,287.4630127,-99.17086792,19.44975281,289.7634888,-99.6567688,20.39026642,291.1772461,-99.16133881,18.88278961,296.7294922,-98.7230835,20.19367218,282.0902405,-99.31378174,19.0539856,288.6214905,-99.77109528,19.11701202,278.6277161,-98.63733673,19.09900665,281.3917236,-99.2661438,19.52160645,288.436615,-99.07559204,18.9458847,296.3682556,-99.24708557,19.0539856,287.316803,-99.10417938,19.38685608,290.376709
-98.65638733,19.11701202,279.7014771,-99.52338409,19.53956604,282.7767029,-99.19944763,19.26997375,288.866272,-99.17086792,19.44975281,291.4330139,-99.6567688,20.39026642,292.1712036,-99.16133881,18.88278961,298.1827393,-98.7230835,20.19367218,283.3066101,-99.31378174,19.0539856,288.3569031,-99.77109528,19.11701202,279.3501892,-98.63733673,19.09900665,281.7767944,-99.2661438,19.52160645,290.0690002,-99.07559204,18.9458847,298.036438,-99.24708557,19.0539856,287.0368347,-99.10417938,19.38685608,291.86026
-98.65638733,19.11701202,280.504303,-99.52338409,19.53956604,283.8764343,-99.19944763,19.26997375,289.8551941,-99.17086792,19.44975281,293.1095581,-99.6567688,20.39026642,293.2383728,-99.16133881,18.88278961,299.6906128,-98.7230835,20.19367218,283.5389404,-99.31378174,19.0539856,288.3857422,-99.77109528,19.11701202,279.8555908,-98.63733673,19.09900665,282.1971436,-99.2661438,19.52160645,291.5722046,-99.07559204,18.9458847,299.546936,-99.24708557,19.0539856,287.3890686,-99.10417938,19.38685608,293.1200562
-98.65638733,19.11701202,280.4487915,-99.52338409,19.53956604,284.7093506,-99.19944763,19.26997375,291.5916443,-99.17086792,19.44975281,294.569458,-99.6567688,20.39026642,293.8945618,-99.16133881,18.88278961,301.2171326,-98.7230835,20.19367218,283.9293823,-99.31378174,19.0539856,288.7224426,-99.77109528,19.11701202,279.565918,-98.63733673,19.09900665,282.8635864,-99.2661438,19.52160645,292.897644,-99.07559204,18.9458847,300.8641052,-99.24708557,19.0539856,288.9745789,-99.10417938,19.38685608,294.5384216
-98.65638733,19.11701202,280.3964539,-99.52338409,19.53956604,285.4409485,-99.19944763,19.26997375,292.8649597,-99.17086792,19.44975281,296.2000427,-99.6567688,20.39026642,294.2444458,-99.16133881,18.88278961,302.178009,-98.7230835,20.19367218,283.9163208,-99.31378174,19.0539856,290.3876038,-99.77109528,19.11701202,279.2719116,-98.63733673,19.09900665,283.4361267,-99.2661438,19.52160645,294.0115356,-99.07559204,18.9458847,302.0743713,-99.24708557,19.0539856,290.6108398,-99.10417938,19.38685608,296.5117493
-98.65638733,19.11701202,281.8872681,-99.52338409,19.53956604,285.7846069,-99.19944763,19.26997375,294.4692993,-99.17086792,19.44975281,296.7672119,-99.6567688,20.39026642,294.6387939,-99.16133881,18.88278961,303.0168457,-98.7230835,20.19367218,284.0274963,-99.31378174,19.0539856,290.8821106,-99.77109528,19.11701202,279.7585754,-98.63733673,19.09900665,283.4108582,-99.2661438,19.52160645,295.0552063,-99.07559204,18.9458847,302.9545898,-99.24708557,19.0539856,291.1829224,-99.10417938,19.38685608,297.1940002
-98.65638733,19.11701202,281.600708,-99.52338409,19.53956604,285.681427,-99.19944763,19.26997375,294.6247864,-99.17086792,19.44975281,296.7937927,-99.6567688,20.39026642,294.3059082,-99.16133881,18.88278961,303.5694885,-98.7230835,20.19367218,284.188385,-99.31378174,19.0539856,291.4836426,-99.77109528,19.11701202,280.0033569,-98.63733673,19.09900665,283.4378052,-99.2661438,19.52160645,295.0611877,-99.07559204,18.9458847,303.4783325,-99.24708557,19.0539856,292.032135,-99.10417938,19.38685608,297.3080444
-98.65638733,19.11701202,281.0310974,-99.52338409,19.53956604,285.028717,-99.19944763,19.26997375,294.3695374,-99.17086792,19.44975281,296.4798889,-99.6567688,20.39026642,293.631958,-99.16133881,18.88278961,303.8691711,-98.7230835,20.19367218,283.4071655,-99.31378174,19.0539856,291.2229614,-99.77109528,19.11701202,279.9483948,-98.63733673,19.09900665,282.6429138,-99.2661438,19.52160645,294.477417,-99.07559204,18.9458847,303.6030273,-99.24708557,19.0539856,291.0947876,-99.10417938,19.38685608,296.8626709
-98.65638733,19.11701202,280.3659973,-99.52338409,19.53956604,283.6766663,-99.19944763,19.26997375,293.6131897,-99.17086792,19.44975281,295.7026367,-99.6567688,20.39026642,292.5816345,-99.16133881,18.88278961,303.9413757,-98.7230835,20.19367218,283.0739136,-99.31378174,19.0539856,289.1710815,-99.77109528,19.11701202,279.0565186,-98.63733673,19.09900665,281.5813904,-99.2661438,19.52160645,293.336792,-99.07559204,18.9458847,303.4564209,-99.24708557,19.0539856,290.2859497,-99.10417938,19.38685608,295.9342957
-98.65638733,19.11701202,279.6344299,-99.52338409,19.53956604,281.6491699,-99.19944763,19.26997375,292.1908875,-99.17086792,19.44975281,293.8363647,-99.6567688,20.39026642,290.9163513,-99.16133881,18.88278961,303.6513062,-98.7230835,20.19367218,281.9462585,-99.31378174,19.0539856,288.8056641,-99.77109528,19.11701202,278.1342163,-98.63733673,19.09900665,280.3311462,-99.2661438,19.52160645,291.8330688,-99.07559204,18.9458847,302.2142029,-99.24708557,19.0539856,289.5460815,-99.10417938,19.38685608,294.4164124
-98.65638733,19.11701202,279.3514709,-99.52338409,19.53956604,280.5958862,-99.19944763,19.26997375,290.6861572,-99.17086792,19.44975281,292.3172607,-99.6567688,20.39026642,289.0913391,-99.16133881,18.88278961,300.5481567,-98.7230835,20.19367218,281.4460754,-99.31378174,19.0539856,286.7479858,-99.77109528,19.11701202,277.6292725,-98.63733673,19.09900665,280.1302185,-99.2661438,19.52160645,290.2992554,-99.07559204,18.9458847,299.5389404,-99.24708557,19.0539856,287.8100586,-99.10417938,19.38685608,292.9687195
-98.65638733,19.11701202,278.928772,-99.52338409,19.53956604,280.3824768,-99.19944763,19.26997375,289.3245544,-99.17086792,19.44975281,291.0805359,-99.6567688,20.39026642,288.2930298,-99.16133881,18.88278961,298.422821,-98.7230835,20.19367218,281.0916443,-99.31378174,19.0539856,284.7169495,-99.77109528,19.11701202,277.5747375,-98.63733673,19.09900665,279.3947754,-99.2661438,19.52160645,289.3140259,-99.07559204,18.9458847,297.2903748,-99.24708557,19.0539856,286.1144104,-99.10417938,19.38685608,291.6212158
-98.65638733,19.11701202,278.2837524,-99.52338409,19.53956604,279.9904175,-99.19944763,19.26997375,288.5165405,-99.17086792,19.44975281,290.6525574,-99.6567688,20.39026642,287.4089661,-99.16133881,18.88278961,297.2773132,-98.7230835,20.19367218,280.7939148,-99.31378174,19.0539856,283.6819763,-99.77109528,19.11701202,277.0169067,-98.63733673,19.09900665,278.3798828,-99.2661438,19.52160645,288.2055969,-99.07559204,18.9458847,295.489563,-99.24708557,19.0539856,284.6246948,-99.10417938,19.38685608,290.7109375
-98.65638733,19.11701202,277.7469177,-99.52338409,19.53956604,277.5345459,-99.19944763,19.26997375,287.6735535,-99.17086792,19.44975281,290.0971375,-99.6567688,20.39026642,285.9239502,-99.16133881,18.88278961,296.3053894,-98.7230835,20.19367218,280.4914856,-99.31378174,19.0539856,282.991394,-99.77109528,19.11701202,276.247345,-98.63733673,19.09900665,277.4432068,-99.2661438,19.52160645,287.7163086,-99.07559204,18.9458847,294.0374756,-99.24708557,19.0539856,283.5154724,-99.10417938,19.38685608,290.190033
-98.65638733,19.11701202,277.4595337,-99.52338409,19.53956604,275.9524231,-99.19944763,19.26997375,287.1192017,-99.17086792,19.44975281,289.2337952,-99.6567688,20.39026642,284.9518433,-99.16133881,18.88278961,295.3608704,-98.7230835,20.19367218,280.0716248,-99.31378174,19.0539856,282.1107483,-99.77109528,19.11701202,275.6579895,-98.63733673,19.09900665,276.5227661,-99.2661438,19.52160645,287.2409668,-99.07559204,18.9458847,293.7765503,-99.24708557,19.0539856,282.3130798,-99.10417938,19.38685608,289.6346436
-98.65638733,19.11701202,276.9707031,-99.52338409,19.53956604,275.8971252,-99.19944763,19.26997375,286.5279236,-99.17086792,19.44975281,288.7196045,-99.6567688,20.39026642,284.0531921,-99.16133881,18.88278961,294.3750916,-98.7230835,20.19367218,279.4157715,-99.31378174,19.0539856,281.2344055,-99.77109528,19.11701202,275.0296021,-98.63733673,19.09900665,275.5685425,-99.2661438,19.52160645,286.1577454,-99.07559204,18.9458847,292.2386169,-99.24708557,19.0539856,281.778656,-99.10417938,19.38685608,289.0792236
-98.65638733,19.11701202,277.0419617,-99.52338409,19.53956604,275.1860962,-99.19944763,19.26997375,286.1028748,-99.17086792,19.44975281,288.0454102,-99.6567688,20.39026642,283.1658325,-99.16133881,18.88278961,293.7189941,-98.7230835,20.19367218,277.9613037,-99.31378174,19.0539856,280.3431091,-99.77109528,19.11701202,274.611969,-98.63733673,19.09900665,275.6476746,-99.2661438,19.52160645,285.644043,-99.07559204,18.9458847,290.7962341,-99.24708557,19.0539856,281.2754822,-99.10417938,19.38685608,288.5929871
-98.65638733,19.11701202,277.0131836,-99.52338409,19.53956604,275.2604675,-99.19944763,19.26997375,285.4941406,-99.17086792,19.44975281,287.4754028,-99.6567688,20.39026642,282.3576965,-99.16133881,18.88278961,293.0466003,-98.7230835,20.19367218,277.5342102,-99.31378174,19.0539856,279.6811218,-99.77109528,19.11701202,274.5061035,-98.63733673,19.09900665,275.8958435,-99.2661438,19.52160645,285.0018311,-99.07559204,18.9458847,290.0942383,-99.24708557,19.0539856,280.5574951,-99.10417938,19.38685608,288.1155701
-98.65638733,19.11701202,276.2581177,-99.52338409,19.53956604,274.7993164,-99.19944763,19.26997375,284.8770142,-99.17086792,19.44975281,286.8987732,-99.6567688,20.39026642,281.5437622,-99.16133881,18.88278961,292.4249878,-98.7230835,20.19367218,277.1807251,-99.31378174,19.0539856,279.2150269,-99.77109528,19.11701202,274.34198,-98.63733673,19.09900665,275.1155396,-99.2661438,19.52160645,284.417572,-99.07559204,18.9458847,289.1081543,-99.24708557,19.0539856,280.0793152,-99.10417938,19.38685608,287.6071167
-98.65638733,19.11701202,276.2906189,-99.52338409,19.53956604,274.2337952,-99.19944763,19.26997375,284.2246399,-99.17086792,19.44975281,286.2225037,-99.6567688,20.39026642,281.0018005,-99.16133881,18.88278961,291.7528687,-98.7230835,20.19367218,276.8801575,-99.31378174,19.0539856,278.5657959,-99.77109528,19.11701202,274.2462769,-98.63733673,19.09900665,274.9241028,-99.2661438,19.52160645,283.9403076,-99.07559204,18.9458847,288.34729,-99.24708557,19.0539856,279.5917664,-99.10417938,19.38685608,287.0673828
-98.65638733,19.11701202,275.9360962,-99.52338409,19.53956604,274.1158752,-99.19944763,19.26997375,283.7128906,-99.17086792,19.44975281,285.5231018,-99.6567688,20.39026642,280.272644,-99.16133881,18.88278961,291.1177673,-98.7230835,20.19367218,276.605072,-99.31378174,19.0539856,277.708252,-99.77109528,19.11701202,274.1524963,-98.63733673,19.09900665,274.7789307,-99.2661438,19.52160645,283.5754089,-99.07559204,18.9458847,287.5545349,-99.24708557,19.0539856,278.8042297,-99.10417938,19.38685608,286.4128723
-98.65638733,19.11701202,277.0556335,-99.52338409,19.53956604,278.118042,-99.19944763,19.26997375,283.6955872,-99.17086792,19.44975281,285.4918518,-99.6567688,20.39026642,282.4076233,-99.16133881,18.88278961,291.1065369,-98.7230835,20.19367218,280.348877,-99.31378174,19.0539856,280.7432861,-99.77109528,19.11701202,275.0730286,-98.63733673,19.09900665,277.8207703,-99.2661438,19.52160645,283.6164856,-99.07559204,18.9458847,289.4025574,-99.24708557,19.0539856,282.3523254,-99.10417938,19.38685608,286.2807617
-98.65638733,19.11701202,278.1625671,-99.52338409,19.53956604,281.9293823,-99.19944763,19.26997375,284.4889221,-99.17086792,19.44975281,286.209259,-99.6567688,20.39026642,284.9585876,-99.16133881,18.88278961,292.1876221,-98.7230835,20.19367218,281.4852295,-99.31378174,19.0539856,283.9924316,-99.77109528,19.11701202,276.6687012,-98.63733673,19.09900665,279.2800598,-99.2661438,19.52160645,284.7981873,-99.07559204,18.9458847,291.3122253,-99.24708557,19.0539856,284.5709229,-99.10417938,19.38685608,286.8771667
-98.65638733,19.11701202,279.3452148,-99.52338409,19.53956604,283.3352051,-99.19944763,19.26997375,285.8214111,-99.17086792,19.44975281,287.5814209,-99.6567688,20.39026642,287.790802,-99.16133881,18.88278961,293.5100708,-98.7230835,20.19367218,282.3487549,-99.31378174,19.0539856,286.3425903,-99.77109528,19.11701202,277.8130798,-98.63733673,19.09900665,280.6590881,-99.2661438,19.52160645,286.5057983,-99.07559204,18.9458847,292.988739,-99.24708557,19.0539856,285.8865662,-99.10417938,19.38685608,288.0488281
-98.65638733,19.11701202,279.900177,-99.52338409,19.53956604,284.1870422,-99.19944763,19.26997375,287.4684753,-99.17086792,19.44975281,289.3850403,-99.6567688,20.39026642,289.9225464,-99.16133881,18.88278961,294.9644775,-98.7230835,20.19367218,283.2774658,-99.31378174,19.0539856,286.9898682,-99.77109528,19.11701202,278.4605713,-98.63733673,19.09900665,281.549408,-99.2661438,19.52160645,288.4710999,-99.07559204,18.9458847,294.7247009,-99.24708557,19.0539856,286.0045166,-99.10417938,19.38685608,289.624939
-98.65638733,19.11701202,279.8389282,-99.52338409,19.53956604,284.8488159,-99.19944763,19.26997375,289.2525024,-99.17086792,19.44975281,291.3831787,-99.6567688,20.39026642,291.8117065,-99.16133881,18.88278961,296.3771057,-98.7230835,20.19367218,284.1361389,-99.31378174,19.0539856,287.4040527,-99.77109528,19.11701202,279.0630493,-98.63733673,19.09900665,282.088501,-99.2661438,19.52160645,290.5422974,-99.07559204,18.9458847,296.4675598,-99.24708557,19.0539856,286.0497437,-99.10417938,19.38685608,291.4919128
-98.65638733,19.11701202,279.7487793,-99.52338409,19.53956604,285.9559021,-99.19944763,19.26997375,291.1738281,-99.17086792,19.44975281,293.2033081,-99.6567688,20.39026642,294.2715454,-99.16133881,18.88278961,297.8189087,-98.7230835,20.19367218,285.3829041,-99.31378174,19.0539856,287.4826965,-99.77109528,19.11701202,279.4296265,-98.63733673,19.09900665,282.2492065,-99.2661438,19.52160645,292.4716187,-99.07559204,18.9458847,298.0101013,-99.24708557,19.0539856,286.262207,-99.10417938,19.38685608,293.3158569
-98.65638733,19.11701202,280.3188171,-99.52338409,19.53956604,286.729126,-99.19944763,19.26997375,292.5647888,-99.17086792,19.44975281,295.0054932,-99.6567688,20.39026642,295.2306519,-99.16133881,18.88278961,299.2944031,-98.7230835,20.19367218,285.9993286,-99.31378174,19.0539856,287.5614929,-99.77109528,19.11701202,279.7727966,-98.63733673,19.09900665,282.512085,-99.2661438,19.52160645,293.9401855,-99.07559204,18.9458847,299.3555603,-99.24708557,19.0539856,286.8000793,-99.10417938,19.38685608,295.1318359
-98.65638733,19.11701202,281.0743408,-99.52338409,19.53956604,287.3334656,-99.19944763,19.26997375,293.6794128,-99.17086792,19.44975281,296.4733582,-99.6567688,20.39026642,296.013092,-99.16133881,18.88278961,300.5143738,-98.7230835,20.19367218,286.2987976,-99.31378174,19.0539856,288.0451355,-99.77109528,19.11701202,280.2044067,-98.63733673,19.09900665,282.9386597,-99.2661438,19.52160645,295.1987,-99.07559204,18.9458847,300.5422363,-99.24708557,19.0539856,287.5126038,-99.10417938,19.38685608,296.5725098
-98.65638733,19.11701202,281.867981,-99.52338409,19.53956604,287.7651367,-99.19944763,19.26997375,294.5188904,-99.17086792,19.44975281,297.4399109,-99.6567688,20.39026642,296.2878418,-99.16133881,18.88278961,301.4261475,-98.7230835,20.19367218,286.4312439,-99.31378174,19.0539856,288.3858337,-99.77109528,19.11701202,280.5279541,-98.63733673,19.09900665,283.4437561,-99.2661438,19.52160645,296.04953,-99.07559204,18.9458847,301.5062561,-99.24708557,19.0539856,288.1543884,-99.10417938,19.38685608,297.6856384
-98.65638733,19.11701202,282.1199341,-99.52338409,19.53956604,287.9951477,-99.19944763,19.26997375,295.4231567,-99.17086792,19.44975281,298.1152039,-99.6567688,20.39026642,296.3008423,-99.16133881,18.88278961,302.0147705,-98.7230835,20.19367218,286.2492371,-99.31378174,19.0539856,288.6114197,-99.77109528,19.11701202,281.2305298,-98.63733673,19.09900665,283.7989197,-99.2661438,19.52160645,296.4899597,-99.07559204,18.9458847,301.8662109,-99.24708557,19.0539856,288.7225342,-99.10417938,19.38685608,298.2659912
-98.65638733,19.11701202,282.4066772,-99.52338409,19.53956604,287.6773376,-99.19944763,19.26997375,295.5647583,-99.17086792,19.44975281,298.1073303,-99.6567688,20.39026642,295.7709045,-99.16133881,18.88278961,302.2986755,-98.7230835,20.19367218,285.3657227,-99.31378174,19.0539856,288.5527039,-99.77109528,19.11701202,279.9096375,-98.63733673,19.09900665,283.9470215,-99.2661438,19.52160645,296.4882813,-99.07559204,18.9458847,302.0579224,-99.24708557,19.0539856,288.8587036,-99.10417938,19.38685608,298.6026306
-98.65638733,19.11701202,281.1348877,-99.52338409,19.53956604,286.3654785,-99.19944763,19.26997375,295.3691406,-99.17086792,19.44975281,297.6691589,-99.6567688,20.39026642,294.4056702,-99.16133881,18.88278961,302.1846619,-98.7230835,20.19367218,284.4450378,-99.31378174,19.0539856,288.2213745,-99.77109528,19.11701202,278.6985779,-98.63733673,19.09900665,283.0556641,-99.2661438,19.52160645,295.5653076,-99.07559204,18.9458847,301.7483826,-99.24708557,19.0539856,288.4480591,-99.10417938,19.38685608,298.1567993
-98.65638733,19.11701202,280.656311,-99.52338409,19.53956604,284.2580872,-99.19944763,19.26997375,294.1990967,-99.17086792,19.44975281,295.8938293,-99.6567688,20.39026642,292.3198853,-99.16133881,18.88278961,301.7719116,-98.7230835,20.19367218,283.17276,-99.31378174,19.0539856,287.0439453,-99.77109528,19.11701202,277.6888123,-98.63733673,19.09900665,281.7629089,-99.2661438,19.52160645,293.8825989,-99.07559204,18.9458847,300.4433289,-99.24708557,19.0539856,287.6092834,-99.10417938,19.38685608,296.5671387
-98.65638733,19.11701202,280.3456116,-99.52338409,19.53956604,281.5419006,-99.19944763,19.26997375,292.429718,-99.17086792,19.44975281,294.2048035,-99.6567688,20.39026642,290.2554016,-99.16133881,18.88278961,301.0233459,-98.7230835,20.19367218,282.6286621,-99.31378174,19.0539856,285.4969177,-99.77109528,19.11701202,277.2521362,-98.63733673,19.09900665,280.9908752,-99.2661438,19.52160645,292.0492554,-99.07559204,18.9458847,298.3672791,-99.24708557,19.0539856,286.5575867,-99.10417938,19.38685608,295.0632324
